"Início dos relatórios","Término dos relatórios","Nome da campanha",Alcance,Frequência,Impressões,"Cliques no link","CTR (taxa de cliques no link)","CPM (custo por 1.000 impressões) (BRL)","CPC (custo por clique no link) (BRL)",Resultados,"Indicador de resultados","Custo por resultados",custom_derived_metrics:10226754541960158,custom_derived_metrics:2934961660156456,"Valor gasto (BRL)"
2021-08-29,2021-08-29,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,rec_topo_int_regioes_principale_leva_junto_uma_viagem,807535,1.054321,851401,533,0.062603,1.008632,1.611163,37500,estimated_ad_recallers,0.0229,0.02626642,57.25,858.75
2021-08-29,2021-08-29,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",0,0,0,,,0,,0,reach,,,,0
2021-08-29,2021-08-29,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,trafego_delivery_clique_rappi,57374,1.192683,68429,591,0.863669,5.409402,0.626328,591,actions:link_click,0.6263282571912,0.00169205,185.08,370.16
2021-08-29,2021-08-29,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,traf_site_meio_lal,81838,1.166487,95463,1609,1.68547,5.758147,0.341635,1408,actions:landing_page_view,0.39040482954545,0,,549.69
2021-08-29,2021-08-29,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,105661,1.062663,112282,608,0.541494,9.307636,1.718882,104,actions:offsite_conversion.fb_pixel_purchase,10.048846153846,0.17105263,10.88625,1045.08
2021-08-29,2021-08-29,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,41704,1.15869,48322,551,1.140267,8.760399,0.768276,,,,0,,423.32
2021-08-29,2021-08-29,principale_dolce_far_niente_topo,621809,1.021328,635071,650,0.102351,1.370351,1.338877,31800,estimated_ad_recallers,0.027366981132075,0.00923077,145.045,870.27
2021-08-29,2021-08-29,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,80174,1.032467,82777,122,0.147384,4.95802,3.364016,,,,0,,410.41
2021-08-29,2021-08-29,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-29,2021-08-29,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-29,2021-08-29,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-29,2021-08-29,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,rec_topo_int_regioes_principale_leva_junto_uma_viagem,764014,1.057636,808049,482,0.05965,1.077323,1.806079,43600,estimated_ad_recallers,0.01996628440367,0.04149378,41.45380952,870.53
2021-08-28,2021-08-28,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",13,1,13,,,0,,13,reach,0,,,0
2021-08-28,2021-08-28,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,trafego_delivery_clique_rappi,54336,1.194015,64878,659,1.015753,6.140911,0.604568,659,actions:link_click,0.60456752655539,0.00151745,398.41,398.41
2021-08-28,2021-08-28,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,traf_site_meio_lal,77630,1.209468,93891,1745,1.858538,6.482943,0.348819,1499,actions:landing_page_view,0.40606404269513,0.00057307,608.69,608.69
2021-08-28,2021-08-28,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,101345,1.078435,109294,604,0.552638,9.866598,1.785364,99,actions:offsite_conversion.fb_pixel_purchase,10.892525252525,0.16390728,10.46951456,1078.36
2021-08-28,2021-08-28,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,37896,1.1711,44380,470,1.059036,10.039658,0.948,,,,0,,445.56
2021-08-28,2021-08-28,principale_dolce_far_niente_topo,638835,1.037445,662756,656,0.098981,1.517798,1.53343,33300,estimated_ad_recallers,0.030208108108108,0.00304878,502.965,1005.93
2021-08-28,2021-08-28,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,85870,1.016013,87245,173,0.198292,5.32489,2.685376,,,,0,,464.57
2021-08-28,2021-08-28,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,1,actions:offsite_conversion.fb_pixel_purchase,0,,0,0
2021-08-28,2021-08-28,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-28,2021-08-28,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-28,2021-08-28,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-28,2021-08-28,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,rec_topo_int_regioes_principale_leva_junto_uma_viagem,526581,1.071636,564303,352,0.062378,1.186632,1.90233,29600,estimated_ad_recallers,0.022622297297297,0.01420455,133.924,669.62
2021-08-27,2021-08-27,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",124194,1,124194,49,0.039454,1.639854,4.156327,124194,reach,1.6398537771551,0,,203.66
2021-08-27,2021-08-27,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,trafego_delivery_clique_rappi,27544,1.155714,31833,309,0.970691,6.649389,0.685016,309,actions:link_click,0.68501618122977,0.00323625,211.67,211.67
2021-08-27,2021-08-27,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,traf_site_meio_lal,69549,1.17717,81871,1402,1.71245,6.776392,0.395713,1174,actions:landing_page_view,0.47256388415673,0.00071327,554.79,554.79
2021-08-27,2021-08-27,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,61727,1.075332,66377,372,0.560435,8.987902,1.603737,64,actions:offsite_conversion.fb_pixel_purchase,9.32171875,0.17204301,9.32171875,596.59
2021-08-27,2021-08-27,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,27128,1.102846,29918,279,0.932549,8.111505,0.869821,,,,0,,242.68
2021-08-27,2021-08-27,principale_dolce_far_niente_topo,640747,1.020411,653825,640,0.097886,1.554131,1.587703,32900,estimated_ad_recallers,0.030885410334347,0.0015625,1016.13,1016.13
2021-08-27,2021-08-27,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,75246,1.028108,77361,133,0.171921,5.961531,3.467594,,,,0,,461.19
2021-08-27,2021-08-27,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-27,2021-08-27,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-27,2021-08-27,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-27,2021-08-27,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_sazonal_mkt-places-delivery_sabores-veganos_rec_impressions_supporto,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Topo_Reconhecimento_DiadasMaes_01/05/2021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_perf_fundo_mkt-places-casa_aon_rappi-turbo_conv_lead_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Teste1_Topo_Reconhecimento_PE_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_sazonal_mkt-places-delivery_cremino-em-dobro_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Teste1_Fundo_Conv_CE_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_mkt-places-delivery_sazonal_dia-das-crianças_rec_impressions_interesses_tipo-m,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,conv_lp_semana_do_gelato,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Meio_Trafego_Engaj_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,rec_topo_int_regioes_casquinha,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_perf_fundo_aon_x_wp_msg_chat_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Topo_Reconhecimento_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_aon_mkt-places-delivery_leva-junto-uma-viagem_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Topo_Alcance_interesses_042021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_aon_mkt-places-delivery_primavera_rec_impressions_principale,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,NovosProdutos_Topo_traf_itaim_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_brand_topo_mkt-places-delivery_sazonal_crocante-vegano_rec_impressions_speciali,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Fundo_Conv_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,rec_topo_int_regioes_speciali_ninho_al_cafe,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Whats_moema_teste_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,rec_topo_int_regioes_principale_leva_junto_uma_viagem,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Meio_Conv_curtidores_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,"rec_topo_int_regioes_principale_leva_junto_uma_viagem - errada",476372,1.004014,478284,216,0.045161,1.523195,3.372778,476372,reach,1.5293090273988,0.02314815,145.704,728.52
2021-08-26,2021-08-26,Vegano_Meio_Conv_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,trafego_delivery_clique_rappi,19956,1.103127,22014,250,1.135641,5.773144,0.50836,250,actions:link_click,0.50836,0.012,42.36333333,127.09
2021-08-26,2021-08-26,Vegano_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,conversão_site_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Topo_Trafego_LP_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,conversão_rappi_transição_rappi,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Vegano_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,traf_site_meio_lal,49046,1.135791,55706,973,1.74667,6.205615,0.355283,830,actions:landing_page_view,0.41649397590361,0.00308325,115.23,345.69
2021-08-26,2021-08-26,Vegano_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,delivery_fundo_conv_RMKT_rappi,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Meio_Engaj_Trafego_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,delivery_meio_conv_LAL_rappi,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_perf_meio_aon_mkt-places-delivery_x_conv_lead_x,48653,1.089368,53001,229,0.432067,10.107545,2.339345,47,actions:offsite_conversion.fb_pixel_purchase,11.398085106383,0.20524017,13.06609756,535.71
2021-08-26,2021-08-26,delivery_fundo_conv_RMKT_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,delivery_meio_conv_LAL_teste_horário,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Topo_Alcance_interesses_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,delivery_meio_conv_LAL_teste,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,Delivery_Topo_Engaj_LAL_032021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,delivery_fundo_conv_RMKT_teste,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,2021_perf_fundo_aon_mkt-places-delivery_x_conv_lead_x,20859,1.104176,23032,202,0.877041,7.030653,0.801634,,,,0,,161.93
2021-08-26,2021-08-26,principale_dolce_far_niente_topo,736966,1.063183,783530,720,0.091892,1.272421,1.384694,37900,estimated_ad_recallers,0.026305540897098,0.00277778,498.49,996.98
2021-08-26,2021-08-26,2021_geral_topo_aon_x_impulsionamento_engaj_engaj_tipo-p,80489,1.013927,81610,157,0.192378,5.690479,2.957962,,,,0,,464.4
2021-08-26,2021-08-26,speciali_sabores_conv_RMKT_e_LAL,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,rac_trafego_topo_lal_Interesses_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,supporto_ações_trafego_estabelecimento,0,0,0,,,0,,0,impressions,,,,0
2021-08-26,2021-08-26,rac_alcance_topo_amplo_saboresVerao_fevereiro-2021,0,0,0,,,0,,0,reach,,,,0
2021-08-26,2021-08-26,Impulsionamento_Topo_reconhecimento_IGTV_062021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,rac_trafego_meio_rmkt_saboresVerao_janeiro-2021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,specialiSabores_conv_26052021,0,0,0,,,0,,,,,,,0
2021-08-26,2021-08-26,principale_junino_fundo_24052021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,principale_junino_Meio_LAL_24/05/2021,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,2021_perf_meio_aon_mkt-places-casa_rappi-turbo_traf_clicks_tipo-p,0,0,0,,,0,,,,,,,0
2021-08-25,2021-08-25,principale_junino_topo_24052021,0,0,0,,,0,,,,,,,0
